timestep	p0x	p0y	p0z	plx	ply	plz	ree
860300	-7.487232359	-2.881218421	6.575263514	-7.265432883	-2.621140797	5.563389023	1.068047454
860400	-7.405315413	-2.37240586	6.582603675	-7.545277263	-2.531413586	5.52780789	1.075856368
860500	-6.918451622	-2.040853793	6.873688441	-7.414379189	-2.108987411	5.871414094	1.120330402
860600	-7.821888429	-1.842325681	7.110472423	-6.947974594	-2.032812374	6.347543073	1.175615483
860700	-8.388427077	-1.719221857	6.434506603	-7.321457669	-1.281348774	6.734113515	1.19160432
860800	-8.800842762	-1.141028399	6.591062882	-7.628510172	-1.299698598	6.814509264	1.203938627
860900	-9.324134197	-0.9255570809	6.599005668	-8.227412073	-1.417254173	6.454474227	1.210559699
861000	-9.010776835	-0.8079277643	6.486809343	-8.048861885	-1.434116755	6.163994884	1.192309607
861100	-8.74954088	-0.8418033172	6.519115379	-7.706682156	-1.243641347	6.157400671	1.174676829
861200	-8.775401793	-0.6293540366	6.491947197	-7.678791429	-0.9817101679	6.30241261	1.167318506
861300	-8.214710993	-0.4584735538	5.901834814	-7.738332789	-0.9642228876	6.838999954	1.166617796
861400	-7.881774749	-1.029716404	5.346202716	-7.950198158	-0.8402177265	6.458674014	1.130567955
861500	-8.269601578	-0.7549288321	5.004671415	-8.035978583	-1.394585817	5.823947315	1.065342088
861600	-8.565718107	-0.5086007002	5.37985814	-8.45640592	-1.582056076	5.338906235	1.079783615
861700	-8.389139478	-0.946421247	5.453703093	-8.736766043	-1.923816686	5.191339534	1.070037714
861800	-8.427538097	-0.9463698637	5.299076183	-8.373538292	-1.873008426	4.766163209	1.070313618
861900	-8.104408443	-0.5477973498	5.211595822	-8.188453081	-1.615915962	5.248815504	1.072066311
862000	-7.541034483	-0.94169004	5.166290469	-8.58658668	-1.073771215	4.827206099	1.107069575
862100	-6.988116869	-0.8227864615	4.933048496	-8.081587905	-0.90219123	4.599938909	1.145838567
862200	-6.94917767	-0.3492304329	4.858489691	-7.778068472	-1.123600417	4.62519714	1.158073507
862300	-7.181195987	-0.3624851514	4.882174068	-7.572774889	-0.9934601687	4.003393399	1.150529866
862400	-6.68515617	-0.6594673363	4.665860075	-7.338100226	-1.113136705	3.808740682	1.169104567
862500	-6.814785581	0.00770768704	4.247821583	-7.044060651	-1.117455843	4.632188822	1.210908007
862600	-7.672729277	-0.3178881386	4.153696473	-6.865951483	-0.5784603131	4.991889975	1.192206616
862700	-7.932367354	-0.744741668	4.28766318	-6.798550743	-0.4281307449	4.255169684	1.177641036
862800	-7.797258954	-0.4451267411	4.452031007	-6.719577652	-0.8991654884	4.287529424	1.180935621
862900	-7.459278825	-0.1345426063	4.96401825	-6.919605028	-0.6000906278	4.025533163	1.17844687
863000	-7.388411301	-0.1720672057	5.141400189	-6.717039818	-0.3332719075	4.274682254	1.108118497
863100	-7.640736176	0.09470284342	4.960293488	-6.820966355	-0.5614343851	5.152652057	1.067492595
863200	-7.370500145	-0.09975777696	4.568004689	-7.002537426	-0.8877341071	5.201611951	1.075993226
863300	-7.638141896	-0.6011569389	4.399925971	-6.81688802	-0.9855301453	4.989092501	1.081350032
863400	-7.920242706	-1.02854822	4.471350956	-6.907828589	-0.6824498916	4.722099117	1.098927221
863500	-7.755450697	-0.815890323	5.049852784	-6.994390932	-0.1996423189	4.410465126	1.169525607
863600	-8.03890538	-0.2281917452	5.399084606	-7.008091535	-0.6869293325	4.976394944	1.204858459
863700	-7.895412943	-1.00079554	5.23759531	-6.749356632	-0.787174312	5.529394063	1.20175938
863800	-7.976009171	-1.360186559	5.208601315	-6.896134381	-1.128642663	5.681215016	1.201293407
863900	-7.758597868	-1.666665041	5.62657588	-6.876432468	-0.9673495864	5.181119239	1.210656647
864000	-7.151305556	-2.380756108	5.952220291	-7.295526199	-1.410992539	5.290575591	1.18279951
864100	-7.275321766	-3.190195232	5.918477388	-7.27474233	-2.070997191	5.777210545	1.128078415
864200	-7.503069698	-3.453513323	6.078409763	-6.635308855	-2.807791466	6.316273382	1.107494785
864300	-7.030879993	-3.095330688	6.681748788	-6.240889191	-3.308094685	5.952590304	1.095913355
864400	-6.769249296	-3.004290612	6.530628346	-6.857903717	-3.789288827	5.804493155	1.073011705
864500	-7.092251017	-2.75257291	5.936785767	-7.407580927	-3.690282519	5.497694224	1.082374079
864600	-7.232291964	-3.055496661	6.180060977	-6.708995393	-3.084419964	5.150161821	1.155581295
864700	-7.049556218	-2.803279723	6.802898938	-7.458789229	-3.392721526	5.860114286	1.184802175
864800	-7.514339532	-2.934861542	6.719564253	-7.256610347	-4.094680727	6.579464657	1.19634141
864900	-7.91480835	-3.683907355	7.236992245	-7.176435496	-4.348055687	6.548362346	1.208510909
865000	-7.422854338	-4.162696502	7.765327573	-7.706382003	-4.280449314	6.606032235	1.19925783
865100	-7.821141116	-4.283655413	7.863070106	-7.56255375	-3.927074481	6.78264721	1.16676091
865200	-8.351588653	-4.432283589	7.905500361	-7.499591514	-3.897701297	7.345986231	1.15097064
865300	-8.15066513	-4.355691917	8.089795521	-7.266393701	-4.358961048	7.382229791	1.132517509
865400	-7.636402759	-4.218406848	8.623880113	-6.787626786	-4.574691439	7.967858146	1.130364624
865500	-7.26611352	-4.214200697	8.887152613	-6.438330246	-4.136357152	8.156906248	1.106591397
865600	-6.642660071	-4.60610323	9.045085175	-6.307533426	-4.126102811	8.143084609	1.075321018
865700	-5.950024383	-4.362479546	9.763498089	-6.390651777	-4.744850874	8.859138579	1.0762093
865800	-6.394141086	-4.204071832	9.821211357	-6.219811291	-5.29464522	9.95353467	1.112317694
865900	-6.557206047	-4.674647477	10.1316165	-5.604737315	-5.10912942	10.56615301	1.133487194
866000	-6.33836665	-5.86815932	10.92657425	-5.925444873	-4.751859618	10.70152579	1.211311782
866100	-6.147119335	-5.882963239	10.67113623	-5.859628909	-4.810674542	10.22750662	1.195517057
866200	-6.164218572	-6.070356119	10.38387471	-5.428682962	-5.206131658	10.61393687	1.157940045
866300	-6.130093139	-5.807349969	10.29737337	-5.173203227	-6.19314439	10.72407802	1.116491153
866400	-5.903046661	-5.668233287	10.07716982	-5.052982052	-6.192945946	10.51082942	1.089033453
866500	-6.115642304	-5.798921843	10.39492936	-5.0698772	-6.018551025	10.3616047	1.069098762
866600	-5.860614695	-5.925078249	11.02133173	-4.932519116	-5.879525515	10.46041492	1.085386625
866700	-5.423514875	-5.522945197	11.56467305	-4.764858485	-5.876363044	10.70241334	1.141150396
866800	-5.13591396	-5.082591489	11.20113829	-4.468034095	-6.027438017	11.39854432	1.173783462
866900	-4.668144285	-5.816261329	10.59592513	-4.160200912	-6.235673687	11.58485554	1.18823254
867000	-5.322850359	-5.560525848	10.72106862	-4.669305926	-6.24204459	11.46722384	1.203468213
867100	-5.421000429	-5.506850132	11.27233791	-4.889830624	-6.525816295	10.9172681	1.202708598
867200	-5.313456768	-4.893307187	10.99611799	-5.187164017	-5.994176356	10.69905459	1.147218136
867300	-5.61480426	-4.918473191	11.08300082	-4.665862094	-5.313131247	10.66292646	1.110274149
867400	-6.052130376	-5.056093704	10.7383718	-4.986100557	-4.784499059	10.53033207	1.119581956
867500	-6.108239441	-4.912026629	10.49749402	-5.029955856	-4.681745663	10.49200669	1.102612771
867600	-5.975021338	-4.473499657	10.09223856	-5.086522176	-4.707869874	10.72591939	1.116204082
867700	-5.754778517	-4.362421076	9.896468162	-5.022346963	-4.275902413	10.67109141	1.069571243
867800	-5.028555775	-4.374961666	9.85018632	-5.141776746	-3.875641029	10.79472517	1.074380624
867900	-4.387921354	-4.058821158	9.556678558	-4.954074271	-3.498961945	10.30404095	1.09202656
868000	-4.118234822	-4.037338973	9.861382995	-3.769393707	-2.96280224	9.923434733	1.13144586
868100	-4.06350868	-3.227751815	10.07731921	-3.041568607	-3.111821716	10.66957068	1.186829016
868200	-3.3846611	-2.813267502	9.335192741	-3.397932225	-2.756962232	10.54848471	1.214670249
868300	-3.147379352	-2.967317454	9.054562755	-2.954807839	-2.016699775	9.74606506	1.191189824
868400	-3.522223085	-2.384354515	9.121460762	-2.653759907	-1.609965049	9.170001838	1.164587298
868500	-3.013019222	-2.219613956	8.246189876	-2.534033355	-1.474442193	9.01263508	1.171386643
868600	-2.7967804	-2.298387266	8.196935924	-2.405281182	-1.328777713	8.737122153	1.176951777
868700	-2.360419351	-1.892170473	7.754333788	-2.54101707	-0.8942446922	8.337810066	1.170006823
868800	-2.827767608	-1.458745483	7.408268184	-2.237883004	-0.8023760584	8.061483204	1.097941041
868900	-3.133050996	-1.759335112	7.614149586	-2.414275073	-0.9585225178	7.680773802	1.078136552
869000	-2.914829099	-1.460094199	7.36785907	-2.707803702	-0.5767112991	7.938138702	1.071654665
869100	-2.27625351	-1.214870563	7.37248512	-2.022056879	-0.8834072678	8.359277748	1.071561261
869200	-2.558095267	-1.207985586	8.481272996	-1.524374979	-0.6834467557	8.361310176	1.165379637
869300	-2.482145663	-0.6663743357	8.587647351	-2.287167126	-1.144792489	7.494356305	1.209208779
869400	-2.514203811	-0.6328432404	8.28619933	-2.558553762	-1.312167702	7.295386185	1.202147799
869500	-2.456515834	-0.2948875924	8.002053772	-2.466386269	-1.387284801	7.499921175	1.202317026
869600	-2.642348904	-0.1597485775	7.422760184	-2.665498146	-1.163805595	8.089148506	1.205296552
869700	-3.167192476	-0.03102933046	7.55176	-2.363747351	-0.7744715928	7.948466382	1.164305123
869800	-2.8333083	-0.3572721181	8.319300535	-2.374406974	-1.347655507	8.552388348	1.116144978
869900	-2.604764752	-0.7207554325	8.496005592	-2.54872492	-1.417092813	7.681182694	1.07329519
870000	-2.546299478	-0.7435262379	8.490172892	-2.107636874	-0.9889560496	7.545279422	1.070273023
870100	-2.391410454	-0.4330683869	8.426161327	-1.831626987	-1.089927324	7.794655844	1.069401874
870200	-2.557707279	-0.327192881	8.447837808	-1.64758903	-0.8186921294	8.197026712	1.064327461
870300	-2.445769292	-0.7676144774	8.473796386	-1.855653342	-1.523589172	7.901515877	1.116798798
870400	-2.545879048	-1.197084453	8.521754543	-2.391363263	-1.903210739	7.648082643	1.133927709
870500	-2.7577117	-1.511824164	8.086026593	-2.698108868	-2.338603962	7.299752456	1.142516673
870600	-3.411383564	-1.777131617	8.122149183	-3.354601368	-2.638534583	7.417601964	1.114282761
870700	-4.020155779	-2.227873747	7.847350629	-4.441074613	-3.325735183	7.685002138	1.186941208
870800	-5.016246294	-2.853923389	8.343838527	-4.444510804	-2.606542637	7.308567866	1.208248339
870900	-4.919512239	-2.898573637	8.148560345	-4.131407486	-2.188264147	7.654519422	1.170352557
871000	-5.121120502	-2.947973227	8.16334724	-4.160949186	-2.329525817	7.984420223	1.156036778
871100	-5.273538199	-2.798418107	8.380420703	-4.135173644	-2.656205781	8.227866945	1.157311909
871200	-5.140206169	-2.834254807	8.593277931	-4.02579701	-2.815353027	8.186274116	1.186556849
871300	-5.566695803	-2.783162263	8.813634938	-4.444343872	-2.693728388	8.789842498	1.126160892
871400	-5.21256417	-2.875830599	9.239681758	-4.176069711	-2.629198313	9.447362399	1.085485835
871500	-4.968785935	-2.629403033	10.0783396	-4.051857699	-3.037806515	9.66436435	1.085783727
871600	-5.228395165	-3.002396138	10.43670364	-4.294730697	-3.484278761	10.04571822	1.121075287
871700	-5.115238973	-3.663670208	11.00316301	-4.274037056	-3.984216819	10.38977989	1.089316138
871800	-5.412816291	-3.601706907	10.98422685	-4.691273892	-3.226198602	10.29565768	1.065719204
871900	-5.06011296	-3.344850433	10.79393757	-4.935739578	-2.985404612	9.726337591	1.133331266
872000	-4.674362148	-3.061513275	10.48964693	-4.73258321	-3.326882494	9.347505783	1.17400891
872100	-4.910988103	-3.115783581	10.35008887	-5.229702169	-3.554366303	9.304958905	1.177382738
872200	-5.323403474	-3.291864384	10.05718076	-5.13630063	-4.44339439	9.79230518	1.196322658
872300	-5.834649505	-4.303035401	10.05264208	-4.668731269	-4.349408362	9.732042849	1.210082498
872400	-5.597414615	-4.038250832	10.33140598	-5.481805771	-4.248971224	9.188999465	1.167416436
872500	-5.948974587	-3.826248554	10.05203997	-5.908226516	-4.205706644	8.999691291	1.119413498
872600	-5.941566251	-3.200265769	9.483934123	-5.793534691	-3.988597748	8.74087439	1.09339765
872700	-5.858428003	-2.663783734	8.300608486	-6.366324922	-3.304785672	8.986053717	1.067088529
872800	-6.277975227	-2.126051933	7.973677175	-6.151333442	-3.198936496	8.140951571	1.093206363
872900	-6.827614101	-2.257250913	7.874972682	-5.809241772	-2.763187484	7.827391038	1.138120393
873000	-7.048517162	-2.22370131	7.406119037	-5.992136712	-2.55468018	7.786534852	1.170556646
873100	-7.060706969	-1.989485338	7.59386732	-6.66964938	-2.933280092	6.971941521	1.196021017
873200	-7.178630544	-2.062182337	7.859124169	-7.3003046	-2.303240903	6.686849945	1.202971598
873300	-6.800012004	-1.296847374	7.752009284	-7.522067537	-1.75892709	6.902787877	1.206672638
873400	-6.165051262	-1.400518666	7.295813229	-7.351138507	-1.415253588	7.442771542	1.195247596
873500	-6.118110272	-1.589354475	8.191018859	-6.964778875	-1.453708335	7.409355015	1.160278399
873600	-5.680686319	-1.303570531	8.422481757	-6.657395086	-1.398172533	7.850634684	1.135745847
873700	-5.974573864	-0.7727430245	8.498723043	-6.595529809	-1.338851488	7.751824729	1.124242932
873800	-6.733829921	-0.5723005948	8.535554194	-6.35464838	-1.131534396	7.669743665	1.098248132
873900	-6.971852856	-0.7674241246	8.880691162	-6.483940422	-0.8629105935	7.937847455	1.065894209
874000	-6.662022505	-1.226018922	9.060015372	-6.952593885	-1.473371967	8.057040175	1.073114394
874100	-6.934875672	-1.961989873	9.404133728	-6.952086968	-1.983380799	8.303430177	1.101045916
874200	-7.381901379	-2.549630909	9.587775581	-6.69792277	-2.557916778	8.734262506	1.093791553
874300	-7.603790074	-2.773677588	9.457550367	-6.56557574	-3.015277241	9.132422005	1.114436112
874400	-8.311847034	-3.214985491	9.664813033	-7.179755884	-3.080448456	9.488188134	1.153658069
874500	-8.181180893	-3.817015731	10.08208237	-8.16886947	-2.928576577	9.271685308	1.202588502
874600	-7.696828576	-3.932451536	9.832936761	-8.729536154	-4.233178472	9.290025249	1.204854572
874700	-7.515119109	-4.681013374	9.993169669	-8.089446321	-4.947458921	8.987120636	1.188688199
874800	-7.398174162	-5.186499472	10.00201471	-7.264686504	-4.671745461	8.941669695	1.186221814
874900	-7.664919473	-4.735081079	10.09702521	-6.970621767	-4.605672029	9.167838035	1.167126736
875000	-7.565750019	-4.77046439	9.661662973	-6.909864903	-4.04661131	9.045534068	1.154886745
875100	-7.697169635	-4.581491468	9.656296847	-6.88369214	-3.807505436	9.803719723	1.132489963
875200	-7.454085554	-4.764565322	9.820158371	-7.224664577	-3.762736639	10.18631795	1.091039655
875300	-7.478866503	-4.594351681	10.29912431	-6.70586295	-4.119548059	9.731427469	1.070164788
875400	-7.664705904	-4.185653521	10.01393256	-6.962912534	-4.348209516	9.224008377	1.06907371
875500	-7.912871733	-4.652523558	9.827913358	-7.03425897	-4.37256854	9.263291132	1.081264748
875600	-8.043384926	-4.99079649	10.31917068	-7.072919775	-4.603351018	9.997277183	1.093403873
875700	-7.815862731	-5.323904904	10.63244004	-6.937260857	-4.731761131	10.23687761	1.130948775
875800	-7.393068272	-4.814383217	11.01925944	-6.853372425	-4.967275704	10.00735742	1.156975972
875900	-7.115949688	-4.92162077	11.36372146	-7.032583251	-5.005419552	10.21001796	1.15974306
876000	-7.250473877	-4.645217729	11.43528333	-6.729105213	-4.221942376	10.46722138	1.178189824
876100	-6.896165787	-4.860046978	11.02761283	-6.436809757	-3.883778218	10.49822231	1.201816532
876200	-7.018318031	-4.83218438	10.90815892	-6.398616082	-3.816120983	10.71077977	1.206388769
876300	-6.988888884	-4.864510217	10.42137652	-6.37339209	-4.024082904	11.01429735	1.198628169
876400	-7.215626068	-4.66222273	10.17575835	-6.199429946	-4.483673179	10.76991009	1.190609421
876500	-7.363500734	-4.606864532	10.12092954	-6.191359263	-4.719277174	9.925990179	1.193546641
876600	-7.611603895	-4.881900769	9.940905853	-6.728192223	-4.531208617	9.232797148	1.185250651
876700	-7.755560418	-4.968715921	9.431362357	-6.679644189	-4.675456489	9.111404947	1.160159287
876800	-7.348016619	-4.348476393	8.904342536	-6.673642673	-5.239858047	8.763607029	1.12656467
876900	-7.006260867	-3.709550614	8.848417212	-6.840926481	-4.679765449	8.351850155	1.10237522
877000	-7.269817177	-3.234882231	8.759611102	-6.858914195	-4.008206148	8.127039676	1.080285958
877100	-7.344798549	-3.45695125	9.107116612	-6.913162382	-3.48621962	8.132432932	1.066383934
877200	-7.108594459	-3.520410233	9.088961297	-6.787760116	-3.070672846	8.167273488	1.07457285
877300	-6.923846415	-3.273026734	9.62403719	-6.663472771	-2.858064397	8.665035507	1.076880868
877400	-6.9135781	-3.036200155	9.802581507	-6.089924599	-3.018049575	9.057169238	1.111023845
877500	-6.549161482	-3.252458957	9.750282957	-5.718035465	-3.108386484	9.068561608	1.084560432
877600	-6.278932845	-3.279289978	10.3157	-5.438675136	-2.982532896	9.677242501	1.096232532
877700	-6.097390539	-2.7438886	10.37181877	-5.023877586	-3.076373157	10.58041012	1.143016357
877800	-6.550723843	-2.466428394	10.72295392	-5.609939942	-3.08308676	10.41149078	1.167198002
877900	-6.630226932	-2.596720015	10.57185323	-5.487376709	-2.57343838	10.28715001	1.178008741
878000	-6.451134899	-2.31166206	10.01707046	-5.309156017	-2.031351936	9.924295186	1.179532442
878100	-5.612665296	-2.759181694	9.99674813	-4.782828773	-1.939519783	9.688393961	1.206464502
878200	-5.576649887	-3.048457708	10.71299933	-4.60984999	-2.328117405	10.6975444	1.205749164
878300	-5.478262592	-2.806820957	10.78734331	-4.743209948	-2.129321919	11.44621064	1.19725248
878400	-5.4807718	-2.764704375	10.82040382	-4.670278133	-2.202336109	11.5104064	1.203852821
878500	-5.62378415	-3.09861444	11.152998	-4.585788638	-2.563615742	11.40781193	1.19523572
878600	-5.599967454	-3.216675157	11.50548505	-4.480557579	-3.104440407	11.08593148	1.20070825
878700	-5.389876349	-3.09074855	11.34029473	-4.498601532	-3.633085916	10.76525094	1.191291725
878800	-4.831538943	-2.385565558	10.78482279	-4.589846191	-3.514566042	10.69669971	1.157939185
878900	-4.63843086	-1.761711556	10.92176148	-4.193013762	-2.818879593	10.78687695	1.155073369
879000	-4.430594348	-1.923456586	11.03584047	-3.535535205	-2.541292426	10.65220562	1.153268264
879100	-4.313657861	-1.988875808	11.23899308	-3.4434378	-2.448582176	10.64010608	1.152075753
879200	-4.31324096	-1.66203056	11.12101132	-4.262216549	-2.675637616	10.6196552	1.131972047
879300	-4.971361246	-1.405510313	10.80487376	-4.575252296	-2.352605271	10.45155838	1.085690065
879400	-5.625071385	-1.235359213	10.70411613	-4.659302911	-1.334692026	10.21248708	1.088243944
879500	-5.27739705	-1.452731817	10.40719294	-4.442060512	-0.8166084337	10.20461821	1.069334659
